state,county,year,winner,rep_votes,rep_pct,dem_votes,dem_pct,other_votes,other_pct
TX,Real,1968,R,290,41.25,277,39.4,136,19.35
TX,Real,1972,R,483,75.23,150,23.36,9,1.4
TX,Real,1976,R,448,46.23,510,52.63,11,1.14
TX,Real,1980,R,832,57.26,603,41.5,18,1.24
TX,Real,1984,R,1004,73.34,360,26.3,5,0.37
TX,Real,1988,R,795,61.58,483,37.41,13,1.01
TX,Real,1992,R,787,47.99,463,28.23,390,23.78
TX,Real,1996,R,845,58.4,414,28.61,188,12.99
TX,Real,2000,R,1146,76.91,316,21.21,28,1.88
TX,Real,2004,R,1314,79.88,325,19.76,6,0.36
TX,Real,2008,R,1238,76.04,375,23.03,15,0.92
TX,Real,2012,R,1236,80.52,277,18.05,22,1.43
TX,Real,2016,R,1382,82.21,262,15.59,37,2.2
TX,Real,2020,R,1643,82.9,320,16.15,19,0.96
TX,Real,2024,R,1625,82.99,315,16.09,18,0.92
TX,Red River,1912,R,255,12.11,1498,71.13,353,16.76
TX,Red River,1916,R,356,14.11,2021,80.1,146,5.79
TX,Red River,1920,R,799,22.58,2263,63.96,476,13.45
TX,Red River,1924,R,311,8.78,3183,89.84,49,1.38
TX,Red River,1928,R,1172,41.3,1666,58.7,0,0
TX,Red River,1932,R,145,4.35,3181,95.44,7,0.21
TX,Red River,1936,R,199,6.89,2685,93,3,0.1
TX,Red River,1940,R,555,12.45,3899,87.46,4,0.09
TX,Red River,1944,R,466,12.19,2991,78.24,366,9.57
TX,Red River,1948,R,323,8.16,2987,75.49,647,16.35
TX,Red River,1952,R,1964,36.04,3484,63.93,2,0.04
TX,Red River,1956,R,1956,43.14,2567,56.62,11,0.24
TX,Red River,1960,R,1527,34.79,2850,64.94,12,0.27
TX,Red River,1964,R,1257,27.01,3391,72.86,6,0.13
TX,Red River,1968,R,1305,25.57,2245,43.99,1554,30.45
TX,Red River,1972,R,3112,69.54,1361,30.41,2,0.04
TX,Red River,1976,R,1852,33.47,3670,66.33,11,0.2
TX,Red River,1980,R,2225,38.54,3501,60.64,47,0.81
TX,Red River,1984,R,2979,54.05,2518,45.68,15,0.27
TX,Red River,1988,R,2475,43.79,3165,56,12,0.21
TX,Red River,1992,R,1735,30.68,2686,47.5,1234,21.82
TX,Red River,1996,R,1783,39.06,2339,51.24,443,9.7
TX,Red River,2000,R,2941,56.54,2219,42.66,42,0.81
TX,Red River,2004,R,3379,61.55,2097,38.2,14,0.26
TX,Red River,2008,R,3461,68.51,1539,30.46,52,1.03
TX,Red River,2012,R,3549,69.94,1482,29.21,43,0.85
TX,Red River,2016,R,3926,76.07,1149,22.26,86,1.67
TX,Red River,2020,R,4517,77.72,1246,21.44,49,0.84
TX,Red River,2024,R,4682,80.78,1103,19.03,11,0.19
TX,Reeves,1912,R,8,2.37,278,82.49,51,15.13
TX,Reeves,1916,R,43,10.89,346,87.59,6,1.52
TX,Reeves,1920,R,91,16.55,457,83.09,2,0.36
TX,Reeves,1924,R,96,18.75,387,75.59,29,5.66
TX,Reeves,1928,R,344,46.61,394,53.39,0,0
TX,Reeves,1932,R,122,10.07,1085,89.6,4,0.33
TX,Reeves,1936,R,100,8.13,1127,91.63,3,0.24
TX,Reeves,1940,R,247,15.89,1305,83.98,2,0.13
TX,Reeves,1944,R,201,13.31,1157,76.62,152,10.07
TX,Reeves,1948,R,309,17.27,1383,77.31,97,5.42
TX,Reeves,1952,R,1727,55.39,1385,44.42,6,0.19
TX,Reeves,1956,R,1492,52.24,1356,47.48,8,0.28
TX,Reeves,1960,R,1549,40.53,2235,58.48,38,0.99
TX,Reeves,1964,R,1251,34.8,2340,65.09,4,0.11
TX,Reeves,1968,R,1310,37.33,1456,41.49,743,21.17
TX,Reeves,1972,R,2427,61.57,1510,38.31,5,0.13
TX,Reeves,1976,R,1711,39.41,2613,60.18,18,0.41
TX,Reeves,1980,R,2315,50.95,2138,47.05,91,2
TX,Reeves,1984,R,2461,50.51,2396,49.18,15,0.31
TX,Reeves,1988,R,1724,37.86,2812,61.75,18,0.4
TX,Reeves,1992,R,1244,27.3,2569,56.37,744,16.33
TX,Reeves,1996,R,1007,28.4,2279,64.27,260,7.33
TX,Reeves,2000,R,1273,40.08,1872,58.94,31,0.98
TX,Reeves,2004,R,1777,52.34,1600,47.13,18,0.53
TX,Reeves,2008,R,1445,46.96,1606,52.19,26,0.84
TX,Reeves,2012,R,1188,41.29,1655,57.53,34,1.18
TX,Reeves,2016,R,1417,44.5,1659,52.1,108,3.39
TX,Reeves,2020,R,2254,61.07,1395,37.79,42,1.14
TX,Reeves,2024,R,2340,68.04,1070,31.11,29,0.84
TX,Refugio,1912,R,115,29.04,204,51.52,77,19.44
TX,Refugio,1916,R,232,33.33,408,58.62,56,8.05
TX,Refugio,1920,R,360,55.81,227,35.19,58,8.99
TX,Refugio,1924,R,256,27.41,585,62.63,93,9.96
TX,Refugio,1928,R,383,36.34,671,63.66,0,0
TX,Refugio,1932,R,172,12.34,1201,86.15,21,1.51
TX,Refugio,1936,R,242,18.54,1058,81.07,5,0.38
TX,Refugio,1940,R,458,23.46,1487,76.18,7,0.36
TX,Refugio,1944,R,376,25.61,991,67.51,101,6.88
TX,Refugio,1948,R,489,22.24,1637,74.44,73,3.32
TX,Refugio,1952,R,1427,50.39,1401,49.47,4,0.14
TX,Refugio,1956,R,1355,53.1,1188,46.55,9,0.35
TX,Refugio,1960,R,1062,37.37,1777,62.53,3,0.11
TX,Refugio,1964,R,772,24.98,2319,75.02,0,0
TX,Refugio,1968,R,1114,33.77,1699,51.5,486,14.73
TX,Refugio,1972,R,1937,64.57,1060,35.33,3,0.1
TX,Refugio,1976,R,1537,40.82,2218,58.91,10,0.27
TX,Refugio,1980,R,1944,45.73,2224,52.32,83,1.95
TX,Refugio,1984,R,2421,60.71,1559,39.09,8,0.2
TX,Refugio,1988,R,1883,50.56,1831,49.17,10,0.27
TX,Refugio,1992,R,1469,39.36,1531,41.02,732,19.61
TX,Refugio,1996,R,1376,42.35,1635,50.32,238,7.33
TX,Refugio,2000,R,1721,58.92,1172,40.12,28,0.96
TX,Refugio,2004,R,2212,64.02,1232,35.66,11,0.32
TX,Refugio,2008,R,1855,56.88,1382,42.38,24,0.74
TX,Refugio,2012,R,1663,62.12,998,37.28,16,0.6
TX,Refugio,2016,R,1830,62.08,1034,35.07,84,2.85
TX,Refugio,2020,R,2210,65.66,1108,32.92,48,1.43
TX,Refugio,2024,R,2134,69.4,919,29.89,22,0.72
TX,Roberts,1912,R,16,6.75,183,77.22,38,16.03
TX,Roberts,1916,R,27,10.76,220,87.65,4,1.59
TX,Roberts,1920,R,60,25.1,173,72.38,6,2.51
TX,Roberts,1924,R,104,29.97,241,69.45,2,0.58
TX,Roberts,1928,R,243,70.03,104,29.97,0,0
TX,Roberts,1932,R,36,7.33,451,91.85,4,0.81
TX,Roberts,1936,R,27,5.96,426,94.04,0,0
TX,Roberts,1940,R,55,11.8,408,87.55,3,0.64
TX,Roberts,1944,R,89,21.29,289,69.14,40,9.57
TX,Roberts,1948,R,76,18.18,317,75.84,25,5.98
TX,Roberts,1952,R,379,80.64,91,19.36,0,0
TX,Roberts,1956,R,279,69.92,118,29.57,2,0.5
TX,Roberts,1960,R,339,76.18,104,23.37,2,0.45
TX,Roberts,1964,R,297,60,198,40,0,0
TX,Roberts,1968,R,311,60.51,90,17.51,113,21.98
TX,Roberts,1972,R,467,84.91,71,12.91,12,2.18
TX,Roberts,1976,R,350,62.28,202,35.94,10,1.78
TX,Roberts,1980,R,482,75.08,150,23.36,10,1.56
TX,Roberts,1984,R,539,83.57,106,16.43,0,0
TX,Roberts,1988,R,441,75.9,135,23.24,5,0.86
TX,Roberts,1992,R,391,63.37,126,20.42,100,16.21
TX,Roberts,1996,R,421,72.09,122,20.89,41,7.02
TX,Roberts,2000,R,472,85.97,72,13.11,5,0.91
TX,Roberts,2004,R,461,90.93,46,9.07,0,0
TX,Roberts,2008,R,477,92.08,41,7.92,0,0
TX,Roberts,2012,R,468,92.13,33,6.5,7,1.38
TX,Roberts,2016,R,524,94.58,20,3.61,10,1.81
TX,Roberts,2020,R,529,96.18,17,3.09,4,0.73
TX,Roberts,2024,R,547,95.63,20,3.5,5,0.87
TX,Robertson,1912,R,153,11.57,1051,79.5,118,8.93
TX,Robertson,1916,R,218,13.82,1313,83.26,46,2.92
TX,Robertson,1920,R,225,8.95,1634,64.97,656,26.08
TX,Robertson,1924,R,226,10,1971,87.17,64,2.83
TX,Robertson,1928,R,751,33.54,1487,66.41,1,0.04
TX,Robertson,1932,R,148,5.82,2396,94.18,0,0
TX,Robertson,1936,R,86,3.16,2633,96.77,2,0.07
TX,Robertson,1940,R,175,5.2,3191,94.8,0,0
TX,Robertson,1944,R,126,4.14,2681,88.13,235,7.73
TX,Robertson,1948,R,246,8.49,2147,74.11,504,17.4
TX,Robertson,1952,R,1378,34.39,2626,65.54,3,0.07
TX,Robertson,1956,R,1285,36.63,2212,63.06,11,0.31
TX,Robertson,1960,R,935,25.86,2669,73.81,12,0.33
TX,Robertson,1964,R,895,21.07,3350,78.88,2,0.05
TX,Robertson,1968,R,965,20.35,2833,59.74,944,19.91
TX,Robertson,1972,R,1977,50.01,1976,49.99,0,0
TX,Robertson,1976,R,1244,24.9,3741,74.88,11,0.22
TX,Robertson,1980,R,1661,31.28,3572,67.27,77,1.45
TX,Robertson,1984,R,2663,44.27,3339,55.5,14,0.23
TX,Robertson,1988,R,2184,37.45,3630,62.24,18,0.31
TX,Robertson,1992,R,1707,30.46,2927,52.23,970,17.31
TX,Robertson,1996,R,1944,37.57,2912,56.27,319,6.16
TX,Robertson,2000,R,3007,47.21,3283,51.55,79,1.24
TX,Robertson,2004,R,3792,55.81,2979,43.84,24,0.35
TX,Robertson,2008,R,3980,59.31,2675,39.87,55,0.82
TX,Robertson,2012,R,4419,60.64,2798,38.4,70,0.96
TX,Robertson,2016,R,4668,66.35,2203,31.31,164,2.33
TX,Robertson,2020,R,5646,69.62,2374,29.27,90,1.11
TX,Robertson,2024,R,6177,75.72,1926,23.61,55,0.67
TX,Rockwall,1912,R,0,0,642,95.82,28,4.18
TX,Rockwall,1916,R,27,3.1,828,94.95,17,1.95
TX,Rockwall,1920,R,104,10.46,873,87.83,17,1.71
TX,Rockwall,1924,R,93,6.32,1371,93.2,7,0.48
TX,Rockwall,1928,R,289,25.37,850,74.63,0,0
TX,Rockwall,1932,R,62,4.77,1237,95.23,0,0
TX,Rockwall,1936,R,26,2.18,1168,97.74,1,0.08
TX,Rockwall,1940,R,95,5.92,1510,94.08,0,0
TX,Rockwall,1944,R,98,7.22,1153,84.9,107,7.88
TX,Rockwall,1948,R,117,9.35,947,75.64,188,15.02
TX,Rockwall,1952,R,602,33.73,1175,65.83,8,0.45
TX,Rockwall,1956,R,657,41.5,920,58.12,6,0.38
TX,Rockwall,1960,R,652,41.19,917,57.93,14,0.88
TX,Rockwall,1964,R,445,25.36,1305,74.36,5,0.28
TX,Rockwall,1968,R,614,31.09,778,39.39,583,29.52
TX,Rockwall,1972,R,1890,75.06,610,24.23,18,0.71
TX,Rockwall,1976,R,2087,53.02,1828,46.44,21,0.53
TX,Rockwall,1980,R,4036,65.27,1985,32.1,163,2.64
TX,Rockwall,1984,R,6688,80.11,1639,19.63,22,0.26
TX,Rockwall,1988,R,7214,72.58,2659,26.75,66,0.66
TX,Rockwall,1992,R,6427,48.44,2397,18.06,4445,33.5
TX,Rockwall,1996,R,8319,65.01,3289,25.7,1188,9.28
TX,Rockwall,2000,R,13666,77.42,3642,20.63,344,1.95
TX,Rockwall,2004,R,20120,78.65,5320,20.8,141,0.55
TX,Rockwall,2008,R,23300,72.45,8492,26.4,370,1.15
TX,Rockwall,2012,R,27113,75.81,8120,22.7,531,1.48
TX,Rockwall,2016,R,28451,70.81,9655,24.03,2074,5.16
TX,Rockwall,2020,R,36726,67.97,16412,30.38,891,1.65
TX,Rockwall,2024,R,43542,69.93,18092,29.05,635,1.02
TX,Runnels,1912,R,56,3.85,1117,76.82,281,19.33
TX,Runnels,1916,R,195,10.71,1487,81.66,139,7.63
TX,Runnels,1920,R,332,17.9,1197,64.53,326,17.57
TX,Runnels,1924,R,458,14.48,2564,81.09,140,4.43
TX,Runnels,1928,R,1645,52.26,1494,47.46,9,0.29
TX,Runnels,1932,R,235,7.3,2975,92.39,10,0.31
TX,Runnels,1936,R,313,9.44,2985,89.99,19,0.57
TX,Runnels,1940,R,835,21.25,3088,78.6,6,0.15
TX,Runnels,1944,R,685,18.09,2657,70.16,445,11.75
TX,Runnels,1948,R,526,14.55,2954,81.72,135,3.73
TX,Runnels,1952,R,2622,58.53,1853,41.36,5,0.11
TX,Runnels,1956,R,2416,62.54,1442,37.33,5,0.13
TX,Runnels,1960,R,2128,52.22,1938,47.56,9,0.22
TX,Runnels,1964,R,1480,35.82,2645,64.01,7,0.17
TX,Runnels,1968,R,1707,44.65,1448,37.88,668,17.47
TX,Runnels,1972,R,2752,78.83,739,21.17,0,0
TX,Runnels,1976,R,2203,51.45,2068,48.3,11,0.26
TX,Runnels,1980,R,2532,59.82,1648,38.93,53,1.25
TX,Runnels,1984,R,2968,71.06,1179,28.23,30,0.72
